Postal code,Price (euro),Lat,Long,PriceCat
1700,487440.0,50.84856042288083,4.2578958901376485,Mid-range
1701,527000.0,50.84856042288083,4.2578958901376485,Mid-range
1702,358000.0,50.8724565436475,4.262800821923428,Upscale
1703,735000.0,50.83953171216256,4.199980231053451,Upscale
1730,586843.4146341464,50.909272565714325,4.186788555395837,Mid-range
1731,383406.1081081081,50.90119406509116,4.279490957617121,Mid-range
1740,465414.8,50.873253369539526,4.180161626217875,Mid-range
1742,414600.0,50.87573299371628,4.1359676324531796,Mid-range
1745,402600.0,50.96521724874241,4.1822995567601176,Budget-friendly
1750,453307.6923076923,50.820531678444624,4.179767578395023,Mid-range
1755,347128.5,50.77856023753248,4.125487211137745,Budget-friendly
1760,511585.8125,50.83785020011701,4.077674510624705,Luxurious
1770,369893.1034482759,50.866522312514626,4.09303583540632,Budget-friendly
1780,591380.9523809524,50.90957954247929,4.30932217692078,Mid-range
1785,524716.4047619047,50.96497401622396,4.232932989110518,Mid-range
1790,430657.3703703704,50.91260930190065,4.106537553803077,Mid-range
1800,383858.40983606555,50.93012891009888,4.428578360497885,Mid-range
1820,589555.5555555555,50.908686915761194,4.512768329408151,Mid-range
1830,472066.6666666667,50.91134865371077,4.443147468386422,Mid-range
1831,345638.0588235294,50.892944354955446,4.445229932624749,Upscale
1840,660947.9090909091,51.014505411782686,4.296428516201441,Mid-range
1850,552644.3225806452,50.940765638040666,4.3851759462201425,Mid-range
1852,693333.3333333334,50.954721858824506,4.363325827639951,Luxurious
1853,429443.0232558139,50.90929474624263,4.342915597541709,Mid-range
1860,683171.2,50.943740928977,4.325099323868312,Mid-range
1861,514827.14285714284,50.97336092889476,4.309022344671084,Luxurious
1880,449555.0,51.01138982072448,4.366670334804054,Mid-range
1910,645134.4285714285,50.94874989926418,4.570642620178585,Upscale
1930,467727.97222222225,50.88338465440317,4.47820494125249,Mid-range
1932,385780.0,50.86860468071333,4.444164020555327,Luxurious
1933,900300.0,50.85654613816079,4.510708348249879,Upscale
1950,844430.6818181818,50.845386982127444,4.471344481505892,Upscale
1970,670571.4285714285,50.84309057749016,4.492424812620597,Mid-range
1980,586333.3333333334,50.987652937553015,4.42957064327596,Upscale
1981,406500.0,50.99295390689466,4.502914696762615,Mid-range
1982,508166.6666666667,50.967822951963036,4.503548665909508,Upscale
2000,666180.1786941581,51.248447820724365,4.376134025032607,Mid-range
2018,541234.2541436465,51.248447820724365,4.376134025032607,Exclusive
2020,289465.5172413793,51.248447820724365,4.376134025032607,Mid-range
2030,209000.0,51.248447820724365,4.376134025032607,Budget-friendly
2040,391625.0,51.34298198470965,4.298111097530031,Mid-range
2050,378265.74418604653,51.248447820724365,4.376134025032607,Budget-friendly
2060,331698.0,51.248447820724365,4.376134025032607,Mid-range
2070,396860.90196078434,51.23137750205675,4.319816188688978,Mid-range
2100,291512.6288659794,51.215898155997046,4.46823712928013,Budget-friendly
2110,774984.2857142857,51.229586673387296,4.516867253463567,Mid-range
2140,276590.9090909091,51.2119968157408,4.444865773892291,Mid-range
2150,353994.7368421053,51.19145932067747,4.487687146271747,Upscale
